ttime,pm1,pm2,pm3,sm,lum,temp,humd,pres
14-12-2022 17:11,0.55,1.67,35.2,415,2777,25.18,59.64,93253.75
14-12-2022 17:33,1.11,1.67,35.2,415,2777,24.7,60.29,93271.47
14-12-2022 17:55,1.67,1.67,35.2,415,2777,23.39,67.02,93301.82
14-12-2022 18:17,0.55,1.67,35.2,414,3,22.26,73.11,93336.82
14-12-2022 18:39,1.11,1.67,35.2,414,3,21.29,80.76,93353.72
14-12-2022 19:01,0.55,1.11,34.64,414,1,20.19,88.29,93358
14-12-2022 19:23,1.11,1.11,34.64,414,1,20.65,84.95,93397.12
14-12-2022 19:45,1.67,1.11,34.64,414,1,20.54,85.18,93437.77
14-12-2022 20:07,0.55,1.67,35.2,414,1,20.14,87.44,93464.53
14-12-2022 20:29,1.11,1.67,35.2,414,1,19.96,88.31,93489.32
14-12-2022 20:51,1.67,1.67,35.2,414,1,19.35,93.13,93521.99
14-12-2022 21:13,0.55,1.67,35.2,414,1.333333333,19.54,92.69,93536.35
14-12-2022 21:35,1.11,1.67,35.2,414,1.333333333,18.36,100,93558.37
14-12-2022 21:57,1.67,1.67,35.2,414,1.333333333,18.19,100,93554.57
14-12-2022 22:19,0.55,1.67,35.2,414,1.5,18.51,100,93562.9
14-12-2022 22:41,1.11,1.67,35.2,413,1.5,18.79,100,93538.69
14-12-2022 23:03,0.55,1.11,34.64,413,1,19.38,97.83,93517.45
14-12-2022 23:25,1.11,1.11,34.64,413,1,18.98,100,93494.15
14-12-2022 23:47,1.67,1.11,34.64,413,1,18.62,100,93469
15-12-2022 00:09,0.55,1.67,35.2,413,1,17.84,100,93477.65
15-12-2022 00:31,1.11,1.67,35.2,413,1,17.09,100,93451.3
15-12-2022 00:53,1.67,1.67,35.2,412,1,16.96,100,93445.92
15-12-2022 01:15,0.55,1.67,35.2,412,1.333333333,17.2,100,93423.38
15-12-2022 01:37,1.11,1.67,35.2,412,1.333333333,16.63,100,93393.07
15-12-2022 01:59,0.55,1.11,34.64,412,1.333333333,16.62,100,93372.49
15-12-2022 02:21,1.11,1.11,34.64,411,1,16.55,100,93345.78
15-12-2022 02:43,1.67,1.11,34.64,412,1,16.42,100,93326.54
15-12-2022 03:05,0.55,1.67,35.2,412,1.333333333,16.72,100,93309.67
15-12-2022 03:27,1.11,1.67,35.2,411,1.333333333,16.69,100,93292.61
15-12-2022 03:49,1.67,1.67,35.2,411,1.333333333,16.62,100,93273.59
15-12-2022 04:11,0.55,1.67,35.2,411,0.666666667,16.45,100,93288.11
15-12-2022 04:33,1.11,1.67,35.2,410,0.666666667,16.18,100,93272.72
15-12-2022 04:55,1.67,1.67,35.2,410,0.666666667,16.2,100,93272.19
15-12-2022 05:17,0.55,1.67,35.2,410,0,16.46,100,93291.57
15-12-2022 05:39,1.11,1.67,35.2,410,0,17.12,100,93296.94
15-12-2022 06:01,0.55,1.11,34.64,409,74,16.81,100,93311.87
15-12-2022 06:23,1.11,1.11,34.64,409,74,16.54,100,93332.14
15-12-2022 06:45,1.67,1.11,34.64,409,74,16.55,100,93354.69
15-12-2022 07:07,0.55,1.67,35.2,409,2704,17,100,93389.59
15-12-2022 07:29,1.11,1.67,35.2,409,2704,17.63,100,93417.99
15-12-2022 07:51,1.67,1.67,35.2,408,2704,18.31,100,93433.61
15-12-2022 08:13,0.55,1.67,35.2,409,5228.333333,19.65,100,93459.44
15-12-2022 08:35,1.11,1.67,35.2,410,5228.333333,23.29,90.33,93484.82
15-12-2022 08:57,1.67,1.67,35.2,410,5228.333333,23.86,84.62,93503.62
15-12-2022 09:19,0.55,1.67,35.2,410,6364.5,25.57,71.21,93512.2
15-12-2022 09:41,1.11,1.67,35.2,411,6364.5,26.59,66.81,93516.91
15-12-2022 10:03,0.55,1.11,34.64,411,8391,27.48,62.12,93517.63
15-12-2022 10:25,1.11,1.11,34.64,412,8391,29.81,54.44,93494.19
15-12-2022 10:47,1.67,1.11,34.64,412,8391,28.35,55.66,93481.09
15-12-2022 11:09,0.55,1.67,35.2,412,5396.666667,29.46,51.26,93438.22
15-12-2022 11:31,1.11,1.67,35.2,413,5396.666667,29.4,50.56,93403.09
15-12-2022 11:53,1.67,1.67,35.2,413,5396.666667,28.8,46.79,93362.15
15-12-2022 12:15,0.55,1.67,35.2,413,7408,29.36,44.78,93316.45
15-12-2022 12:37,1.11,1.67,35.2,413,7408,30.69,42.72,93285.3
15-12-2022 12:59,0.55,1.11,34.64,412,7408,31.17,40.47,93253.19
15-12-2022 13:21,1.11,1.11,34.64,412,1080.5,30.63,38.18,93227.72
15-12-2022 13:43,1.67,1.11,34.64,413,1080.5,30.87,36,93185.32
15-12-2022 14:05,0.55,1.67,35.2,413,384,31.64,32.38,93145.69
15-12-2022 14:27,1.11,1.67,35.2,413,384,30.92,37.33,93121.43
15-12-2022 14:49,1.67,1.67,35.2,413,384,31.17,34.09,93099.15
15-12-2022 15:11,0.55,1.67,35.2,413,2432.666667,30.97,34.57,93088.3
15-12-2022 15:33,1.11,1.67,35.2,413,2432.666667,30.85,32.75,93075.74
15-12-2022 15:55,1.67,1.67,35.2,412,2432.666667,28.29,33.83,93066.11
15-12-2022 16:17,0.55,1.67,35.2,411,5526.5,27.78,33.81,93087.64
15-12-2022 16:39,1.11,1.67,35.2,411,5526.5,27.26,35.23,93093.15
15-12-2022 17:01,0.55,1.11,34.64,411,2697.333333,26.45,40.02,93116.54
15-12-2022 17:23,1.11,1.11,34.64,411,2697.333333,25.64,44.34,93140.94
15-12-2022 17:45,1.67,1.11,34.64,411,2697.333333,24.04,51.13,93160.39
15-12-2022 18:07,0.55,1.67,35.2,411,27.66666667,21.75,60.75,93193.82
15-12-2022 18:29,1.11,1.67,35.2,411,27.66666667,21.34,61.57,93230.65
15-12-2022 18:51,1.67,1.67,35.2,410,27.66666667,19.78,68.15,93253.21
15-12-2022 19:13,0.55,1.67,35.2,410,1,20.17,64.13,93281
15-12-2022 19:35,1.11,1.67,35.2,411,1,20.46,59.58,93310.74
15-12-2022 19:57,1.67,1.67,35.2,411,1,18.73,68.82,93338.25
15-12-2022 20:19,0.55,1.67,35.2,411,1,18.2,69.69,93354.47
15-12-2022 20:41,1.11,1.67,35.2,411,1,17.5,73.83,93383.64
15-12-2022 21:03,0.55,1.11,34.64,411,1,16.69,78.55,93389.56
15-12-2022 21:25,1.11,1.11,34.64,410,1,17.89,68.38,93392.65
15-12-2022 21:47,1.67,1.11,34.64,410,1,17.68,67.3,93410.99
15-12-2022 22:09,0.55,1.67,35.2,411,1.666666667,16.79,73.8,93412.56
15-12-2022 22:31,1.11,1.67,35.2,410,1.666666667,16.93,71.09,93402.03
15-12-2022 22:53,1.67,1.67,35.2,410,1.666666667,16.1,77.27,93391.17
15-12-2022 23:15,0.55,1.67,35.2,410,2.333333333,15.77,80.01,93365.57
15-12-2022 23:37,1.11,1.67,35.2,410,2.333333333,16.62,73.15,93350.67
15-12-2022 23:59,0.55,1.11,34.64,410,2.333333333,16.79,71.21,93333.45
16-12-2022 00:21,1.11,1.11,34.64,410,2,17.92,63.12,93308.9
16-12-2022 00:43,1.67,1.11,34.64,410,2,17.14,65.16,93301.36
16-12-2022 01:05,0.55,1.67,35.2,409,1.333333333,16.7,67.97,93291.61
16-12-2022 01:27,1.11,1.67,35.2,409,1.333333333,15.89,71.1,93283.05
16-12-2022 01:49,1.67,1.67,35.2,409,1.333333333,15.3,73.3,93263.3
16-12-2022 02:11,0.55,1.67,35.2,408,1,14.36,80.96,93230.4
16-12-2022 02:33,1.11,1.67,35.2,408,1,13.73,84.33,93202.27
16-12-2022 02:55,1.67,1.67,35.2,408,1,13.31,86.38,93188.65
16-12-2022 03:17,0.55,1.67,35.2,407,1,13.06,88.73,93188.07
16-12-2022 03:39,1.11,1.67,35.2,408,1,13.07,87.92,93177.47
16-12-2022 04:01,0.55,1.11,34.64,407,1,12.81,89.01,93174.92
16-12-2022 04:23,1.11,1.11,34.64,407,1,12.71,89.73,93183.51
16-12-2022 04:45,1.67,1.11,34.64,407,1,12.36,93.41,93184.32
16-12-2022 05:07,0.55,1.67,35.2,407,0,12.75,92.06,93199.31
16-12-2022 05:29,1.11,1.67,35.2,407,0,12.31,97.03,93199.06
16-12-2022 05:51,1.67,1.67,35.2,406,0,12.42,96.98,93232.87
16-12-2022 06:13,0.55,1.67,35.2,406,299.3333333,12.64,95.43,93267.47
16-12-2022 06:35,1.11,1.67,35.2,406,299.3333333,12.93,92.32,93286.12
16-12-2022 06:57,1.67,1.67,35.2,406,299.3333333,12.63,97.34,93310.82
16-12-2022 07:19,0.55,1.67,35.2,405,2175.5,13.28,95.51,93338.11
16-12-2022 07:41,1.11,1.67,35.2,405,2175.5,14.77,89.04,93367.28
16-12-2022 08:03,0.55,1.11,34.64,404,3780.666667,17.34,70.54,93398.94
16-12-2022 08:25,1.11,1.11,34.64,405,3780.666667,20.62,58.57,93419.95
16-12-2022 08:47,1.67,1.11,34.64,405,3780.666667,22.29,48.16,93449.26
16-12-2022 09:09,0.55,1.67,35.2,406,5118,25.14,36.69,93478.92
16-12-2022 09:31,1.11,1.67,35.2,407,5118,28.18,31.1,93484.13
16-12-2022 09:53,1.67,1.67,35.2,408,5118,28.47,29.68,93482.86
16-12-2022 10:15,0.55,1.67,35.2,407,6755.666667,28.8,30.36,93468.53
16-12-2022 10:37,1.11,1.67,35.2,407,6755.666667,30.12,31.85,93471.87
16-12-2022 10:59,0.55,1.11,34.64,408,6755.666667,29.78,35.52,93446.57
16-12-2022 11:21,1.11,1.11,34.64,408,4414.5,29.89,37.51,93413.97
16-12-2022 11:43,1.67,1.11,34.64,408,4414.5,29.43,38.27,93383.75
16-12-2022 12:05,0.55,1.67,35.2,408,7685,30.37,37.09,93330.67
16-12-2022 12:27,1.11,1.67,35.2,408,7685,30.95,35.48,93283.39
16-12-2022 12:49,1.67,1.67,35.2,408,7685,30.79,33.98,93252.44
16-12-2022 13:11,0.55,1.67,35.2,408,1310,31.43,34.04,93219.92
16-12-2022 13:33,1.11,1.67,35.2,408,1310,32.22,33.9,93168.34
16-12-2022 13:55,1.67,1.67,35.2,407,1310,31.62,32.31,93141.32
16-12-2022 14:17,0.55,1.67,35.2,407,384,31.82,33.07,93109.75
16-12-2022 14:39,1.11,1.67,35.2,407,384,31.54,33.79,93076.09
16-12-2022 15:01,0.55,1.11,34.64,408,2968,31.45,33.42,93053.31
16-12-2022 15:23,1.11,1.11,34.64,407,2968,31.76,33.16,93038.18
16-12-2022 15:45,1.67,1.11,34.64,408,2968,29.93,35.39,93032.67
16-12-2022 16:07,0.55,1.67,35.2,407,6122.333333,28.75,37.14,93039.37
16-12-2022 16:29,1.11,1.67,35.2,406,6122.333333,28.34,37.9,93048.39
16-12-2022 16:51,1.67,1.67,35.2,406,6122.333333,27.59,40.59,93053.81
16-12-2022 17:13,0.55,1.67,35.2,406,2110.666667,26.92,41.35,93071.99
16-12-2022 17:35,1.11,1.67,35.2,406,2110.666667,25.62,44.97,93098.42
16-12-2022 17:57,1.67,1.67,35.2,406,2110.666667,23.28,53.08,93123.65
16-12-2022 18:19,0.55,1.67,35.2,406,3.5,21.4,60.96,93150.87
16-12-2022 18:41,1.11,1.67,35.2,406,3.5,20.52,65.91,93184.4
16-12-2022 19:03,0.55,1.11,34.64,406,1.5,19.79,69.19,93221.78
16-12-2022 19:48,1.67,1.11,34.64,406,1.5,19.67,70.78,93288.31
16-12-2022 20:10,0.55,1.67,35.2,407,1.666666667,19.97,69.31,93314.07
16-12-2022 20:32,1.11,1.67,35.2,407,1.666666667,20.29,67.47,93336.34
16-12-2022 20:54,1.67,1.67,35.2,407,1.666666667,20.26,68.39,93375.81
16-12-2022 21:16,0.55,1.67,35.2,407,1.5,20.39,68.95,93403.94
16-12-2022 21:38,1.11,1.67,35.2,407,1.5,19.67,72.47,93416.34
16-12-2022 22:00,0.55,1.11,34.64,407,1,19.19,75.49,93431.86
16-12-2022 22:22,1.11,1.11,34.64,407,1,19.01,76.72,93413.71
16-12-2022 22:44,1.67,1.11,34.64,407,1,18.5,79.79,93404.78
16-12-2022 23:06,0.55,1.67,35.2,407,1.333333333,18.55,79.96,93392.5
16-12-2022 23:28,1.11,1.67,35.2,407,1.333333333,18.29,82.24,93367.75
16-12-2022 23:50,1.67,1.67,35.2,407,1.333333333,17.82,85.92,93339.35
17-12-2022 00:12,0.55,1.67,35.2,407,1.333333333,18.44,81.93,93315.86
17-12-2022 00:34,1.11,1.67,35.2,407,1.333333333,18.87,79.24,93306.75
17-12-2022 00:56,1.67,1.67,35.2,407,1.333333333,18.52,81.05,93308
17-12-2022 01:18,0.55,1.67,35.2,406,2,17.63,87.27,93274.69
17-12-2022 01:40,1.11,1.67,35.2,406,2,18.2,84.15,93259.55
17-12-2022 02:02,0.55,1.11,34.64,406,1,17.97,86.02,93234.55
17-12-2022 02:24,1.11,1.11,34.64,406,1,17.4,90.15,93213.44
17-12-2022 02:46,1.67,1.11,34.64,406,1,16.87,94.3,93196.49
17-12-2022 03:08,0.55,1.67,35.2,406,0.333333333,16.27,100,93208.22
17-12-2022 03:30,1.11,1.67,35.2,406,0.333333333,16.04,100,93208.92
17-12-2022 03:52,1.67,1.67,35.2,406,0.333333333,15.78,100,93213.07
17-12-2022 04:14,0.55,1.67,35.2,405,0,15.96,100,93212.2
17-12-2022 04:36,1.11,1.67,35.2,405,0,16.04,100,93224.25
17-12-2022 04:58,1.67,1.67,35.2,405,0,15.92,100,93236.99
17-12-2022 05:20,0.55,1.67,35.2,404,0,15.03,100,93267.59
17-12-2022 05:42,1.11,1.67,35.2,404,0,14.89,100,93284.22
17-12-2022 06:04,0.55,1.11,34.64,404,108.6666667,14.47,100,93322.8
17-12-2022 06:26,1.11,1.11,34.64,404,108.6666667,14.56,100,93350.24
17-12-2022 06:48,1.67,1.11,34.64,403,108.6666667,14.96,100,93385.56
17-12-2022 07:10,0.55,1.67,35.2,403,2401,15.23,100,93428.56
17-12-2022 07:32,1.11,1.67,35.2,403,2401,16,100,93451.15
17-12-2022 07:54,1.67,1.67,35.2,403,2401,17.7,100,93488.94
17-12-2022 08:16,0.55,1.67,35.2,403,4682.5,20.47,75.93,93537.2
17-12-2022 08:38,1.11,1.67,35.2,403,4682.5,23.5,62.62,93569.2
17-12-2022 09:00,0.55,1.11,34.64,403,6742.666667,24.26,57.98,93602.17
17-12-2022 09:22,1.11,1.11,34.64,404,6742.666667,26.07,53.39,93600.05
17-12-2022 09:44,1.67,1.11,34.64,404,6742.666667,26.71,51.43,93596.34
17-12-2022 10:06,0.55,1.67,35.2,405,8106.666667,27.29,49.41,93593.14
17-12-2022 10:28,1.11,1.67,35.2,405,8106.666667,28.5,47.13,93578.8
17-12-2022 10:50,1.67,1.67,35.2,405,8106.666667,28.87,47.5,93550.89
17-12-2022 11:12,0.55,1.67,35.2,406,6766.5,29.3,45.66,93524.81
17-12-2022 11:34,1.11,1.67,35.2,406,6766.5,29.37,45.63,93496.67
17-12-2022 12:18,0.55,1.67,35.2,406,12709,29.7,44.99,93421.74
17-12-2022 12:40,1.11,1.67,35.2,406,12709,30.38,43.99,93377.45
17-12-2022 13:02,0.55,1.11,34.64,405,9843.5,29.17,45.58,93330.45
17-12-2022 13:46,1.67,1.11,34.64,405,9843.5,29.14,44.4,93257.28
17-12-2022 14:08,0.55,1.67,35.2,404,395.6666667,30.34,42.39,93223.82
17-12-2022 14:30,1.11,1.67,35.2,405,395.6666667,30.29,41.77,93204.07
17-12-2022 14:52,1.67,1.67,35.2,405,395.6666667,30.6,40.23,93182.28
17-12-2022 15:14,0.55,1.67,35.2,405,4680.333333,30.34,39.81,93159.87
17-12-2022 15:36,1.11,1.67,35.2,406,4680.333333,30.2,41.45,93137.3
17-12-2022 15:58,1.67,1.67,35.2,405,4680.333333,28.46,43.49,93137.51
17-12-2022 16:20,0.55,1.67,35.2,405,12050,28.8,43.1,93137.01
17-12-2022 16:42,1.11,1.67,35.2,404,12050,27.6,45.95,93147.55
17-12-2022 17:04,0.55,1.11,34.64,404,3380.666667,26.93,48.06,93167.69
17-12-2022 17:26,1.11,1.11,34.64,404,3380.666667,26.12,49.93,93185.36
17-12-2022 17:48,1.67,1.11,34.64,405,3380.666667,25.07,52.79,93206.85
17-12-2022 18:10,0.55,1.67,35.2,404,19.66666667,23.23,59.79,93216.97
17-12-2022 18:32,1.11,1.67,35.2,404,19.66666667,21.7,68.48,93249.17
17-12-2022 18:54,1.67,1.67,35.2,404,19.66666667,20.94,74.67,93281.88
17-12-2022 19:16,0.55,1.67,35.2,404,1.5,20.51,77.33,93319.37
17-12-2022 19:38,1.11,1.67,35.2,405,1.5,20.39,78.45,93351.82
17-12-2022 20:00,0.55,1.11,34.64,405,1,20.46,78.37,93391.79
17-12-2022 20:22,1.11,1.11,34.64,405,1,20.89,73.99,93435.78
17-12-2022 20:44,1.67,1.11,34.64,405,1,20.46,77.16,93447.91
17-12-2022 21:06,0.55,1.67,35.2,405,1.333333333,19.73,80.23,93474.76
17-12-2022 21:28,1.11,1.67,35.2,405,1.333333333,19.43,83.31,93485.75
17-12-2022 21:50,1.67,1.67,35.2,405,1.333333333,18.98,85.91,93479.95
17-12-2022 22:12,0.55,1.67,35.2,405,1,18.56,89.1,93467.82
17-12-2022 22:34,1.11,1.67,35.2,405,1,18.35,91.06,93460.67
17-12-2022 22:56,1.67,1.67,35.2,405,1,18.09,93.6,93439.35
17-12-2022 23:18,0.55,1.67,35.2,406,1.5,17.7,96.86,93430.34
17-12-2022 23:40,1.11,1.67,35.2,405,1.5,17.38,99.34,93411.06
18-12-2022 00:02,0.55,1.11,34.64,405,1.666666667,17.19,100,93380.2
18-12-2022 00:24,1.11,1.11,34.64,405,1.666666667,17.18,100,93369.09
18-12-2022 00:46,1.67,1.11,34.64,405,1.666666667,17.12,100,93344.06
18-12-2022 01:08,0.55,1.67,35.2,405,1.333333333,17.01,100,93322.11
18-12-2022 01:30,1.11,1.67,35.2,405,1.333333333,16.87,100,93282.55
18-12-2022 01:52,1.67,1.67,35.2,405,1.333333333,16.71,100,93265.3
18-12-2022 02:14,0.55,1.67,35.2,404,1.333333333,16.46,100,93235.05
18-12-2022 02:36,1.11,1.67,35.2,404,1.333333333,16.13,100,93232.11
18-12-2022 02:58,1.67,1.67,35.2,404,1.333333333,16.11,100,93218.01
18-12-2022 03:20,0.55,1.67,35.2,404,1.5,16.03,100,93219.32
18-12-2022 03:42,1.11,1.67,35.2,403,1.5,15.89,100,93225.85
18-12-2022 04:04,0.55,1.11,34.64,403,0,15.92,100,93235.22
18-12-2022 04:26,1.11,1.11,34.64,403,0,16.09,100,93246.51
18-12-2022 04:48,1.67,1.11,34.64,403,0,16.03,100,93264.15
18-12-2022 05:10,0.55,1.67,35.2,402,0,15.89,100,93272.92
18-12-2022 05:32,1.11,1.67,35.2,402,0,15.68,100,93294.31
18-12-2022 05:54,1.67,1.67,35.2,402,0,15.52,100,93309.97
18-12-2022 06:16,0.55,1.67,35.2,402,22,15.44,100,93331.78
18-12-2022 06:38,1.11,1.67,35.2,402,22,15.35,100,93352.34
18-12-2022 07:00,0.55,1.11,34.64,401,1727.333333,15.48,100,93374.32
18-12-2022 07:22,1.11,1.11,34.64,401,1727.333333,16.01,100,93409.03
18-12-2022 07:44,1.67,1.11,34.64,401,1727.333333,16.87,100,93440.78
18-12-2022 08:06,0.55,1.67,35.2,401,4993,18.72,100,93455.7
18-12-2022 08:28,1.11,1.67,35.2,401,4993,21.3,89.78,93487.24
18-12-2022 08:50,1.67,1.67,35.2,401,4993,22.55,79.84,93515.07
18-12-2022 09:12,0.55,1.67,35.2,401,7383.333333,24.2,71.73,93523.07
18-12-2022 09:34,1.11,1.67,35.2,402,7383.333333,25.56,67.05,93528.07
18-12-2022 09:56,1.67,1.67,35.2,402,7383.333333,26.3,66.2,93534.13
18-12-2022 10:18,0.55,1.67,35.2,403,9406.5,27.27,59.58,93531.4
18-12-2022 10:40,1.11,1.67,35.2,403,9406.5,27.76,58.67,93521.26
18-12-2022 11:02,0.55,1.11,34.64,403,7939,27.87,56.42,93476.9
18-12-2022 11:24,1.11,1.11,34.64,403,7939,28.97,52.48,93439.09
18-12-2022 11:46,1.67,1.11,34.64,403,7939,27.56,55.55,93409.5
18-12-2022 12:08,0.55,1.67,35.2,403,10437.33333,28.3,52.29,93372.47
18-12-2022 12:30,1.11,1.67,35.2,402,10437.33333,29.35,50.07,93317.17
18-12-2022 12:52,1.67,1.67,35.2,402,10437.33333,28.79,48.37,93282.74
18-12-2022 13:14,0.55,1.67,35.2,402,6649.666667,28.38,50.45,93225.12
18-12-2022 13:36,1.11,1.67,35.2,402,6649.666667,29.64,46.13,93184
18-12-2022 13:58,1.67,1.67,35.2,402,6649.666667,29.88,45.87,93140.4
18-12-2022 14:20,0.55,1.67,35.2,402,8781.5,29.54,44.67,93122.26
18-12-2022 14:42,1.11,1.67,35.2,402,8781.5,30.29,42.1,93091.19
18-12-2022 15:04,0.55,1.11,34.64,403,11530,30.71,41.27,93080.57
18-12-2022 15:26,1.11,1.11,34.64,403,11530,28.69,44.06,93084.15
18-12-2022 15:48,1.67,1.11,34.64,403,11530,28.55,43.67,93062.47
18-12-2022 16:10,0.55,1.67,35.2,402,9935.333333,28.1,44.85,93071.16
18-12-2022 16:32,1.11,1.67,35.2,402,9935.333333,27.39,47.36,93081
18-12-2022 16:54,1.67,1.67,35.2,402,9935.333333,26.95,47.68,93093.01
18-12-2022 17:16,0.55,1.67,35.2,402,2800,25.95,50.15,93117.55
18-12-2022 17:38,1.11,1.67,35.2,402,2800,25.17,51.34,93141.9
18-12-2022 18:00,0.55,1.11,34.64,402,82.66666667,23.75,56.63,93166.82
18-12-2022 18:22,1.11,1.11,34.64,402,82.66666667,22.22,62.26,93194.3
18-12-2022 18:44,1.67,1.11,34.64,402,82.66666667,22.57,61.02,93216.5
18-12-2022 19:06,0.55,1.67,35.2,402,1.666666667,22.48,61.63,93238.53
18-12-2022 19:28,1.11,1.67,35.2,402,1.666666667,21.9,62.86,93279.3
18-12-2022 19:50,1.67,1.67,35.2,402,1.666666667,21.43,64.22,93302.18
18-12-2022 20:12,0.55,1.67,35.2,402,2,20.62,68.57,93331.4
18-12-2022 20:34,1.11,1.67,35.2,403,2,19.63,74.82,93349.63
18-12-2022 20:56,1.67,1.67,35.2,402,2,19.2,76.73,93371.84
18-12-2022 21:18,0.55,1.67,35.2,403,2,18.5,80.14,93379.65
18-12-2022 21:40,1.11,1.67,35.2,403,2,17.71,85.58,93399.02
18-12-2022 22:02,0.55,1.11,34.64,402,1,17.65,85.4,93377.25
18-12-2022 22:24,1.11,1.11,34.64,402,1,17.5,86.44,93372.72
18-12-2022 22:46,1.67,1.11,34.64,402,1,17.17,89.8,93363.62
18-12-2022 23:08,0.55,1.67,35.2,402,1.666666667,16.79,93.19,93358
18-12-2022 23:30,1.11,1.67,35.2,403,1.666666667,16.62,95.02,93340.26
18-12-2022 23:52,1.67,1.67,35.2,403,1.666666667,16.12,100,93325.77
19-12-2022 00:14,0.55,1.67,35.2,403,2,15.52,100,93316.88
19-12-2022 00:36,1.11,1.67,35.2,402,2,15.09,100,93294.04
19-12-2022 00:58,1.67,1.67,35.2,402,2,14.73,100,93280.3
19-12-2022 01:20,0.55,1.67,35.2,402,2,14.39,100,93258.56
19-12-2022 01:42,1.11,1.67,35.2,402,2,14.23,100,93246.72
19-12-2022 02:04,0.55,1.11,34.64,402,2,14.19,100,93236.11
19-12-2022 02:26,1.11,1.11,34.64,401,2,14.4,100,93222.75
19-12-2022 02:48,1.67,1.11,34.64,401,2,14.03,100,93218.32
19-12-2022 03:10,0.55,1.67,35.2,401,0,13.86,100,93189.94
19-12-2022 03:32,1.11,1.67,35.2,400,0,13.93,100,93178.34
19-12-2022 03:54,1.67,1.67,35.2,400,0,14.56,100,93180.99
19-12-2022 04:16,0.55,1.67,35.2,400,0,15.01,93.67,93197.15
19-12-2022 04:38,1.11,1.67,35.2,400,0,14.18,97.51,93188.19
19-12-2022 05:00,0.55,1.11,34.64,399,0,13.53,100,93202.75
19-12-2022 05:22,1.11,1.11,34.64,399,0,13.02,100,93216.89
19-12-2022 05:44,1.67,1.11,34.64,399,0,12.82,100,93227.92
19-12-2022 06:06,0.55,1.67,35.2,398,95.66666667,13.5,100,93251.84
19-12-2022 06:28,1.11,1.67,35.2,398,95.66666667,13.75,100,93265.69
19-12-2022 06:50,1.67,1.67,35.2,398,95.66666667,13.81,99.17,93291.62
19-12-2022 07:12,0.55,1.67,35.2,397,2069.666667,13.72,100,93327.14
19-12-2022 07:34,1.11,1.67,35.2,397,2069.666667,14.21,98.43,93360.31
19-12-2022 07:56,1.67,1.67,35.2,397,2069.666667,15.75,91.18,93370.54
19-12-2022 08:18,0.55,1.67,35.2,397,4092.5,17.68,79.8,93388.4
19-12-2022 08:40,1.11,1.67,35.2,397,4092.5,19.73,70.86,93415
19-12-2022 09:02,0.55,1.11,34.64,397,4861.333333,19.84,75.69,93446.94
19-12-2022 09:24,1.11,1.11,34.64,397,4861.333333,21.7,71.37,93458.81
19-12-2022 09:46,1.67,1.11,34.64,398,4861.333333,22.88,67.97,93442.31
19-12-2022 10:08,0.55,1.67,35.2,398,6336.666667,25.26,57.04,93419.74
19-12-2022 10:30,1.11,1.67,35.2,398,6336.666667,26.03,51.23,93403.2
19-12-2022 10:52,1.67,1.67,35.2,399,6336.666667,26.89,47.63,93370.4
19-12-2022 11:14,0.55,1.67,35.2,399,5404.333333,27.51,43.6,93341.14
19-12-2022 11:36,1.11,1.67,35.2,399,5404.333333,26.44,46.04,93308.03
19-12-2022 11:58,1.67,1.67,35.2,399,5404.333333,27.07,43.47,93269.37
19-12-2022 12:20,0.55,1.67,35.2,399,9514.5,27.12,43.38,93233.65
19-12-2022 12:42,1.11,1.67,35.2,399,9514.5,28.12,40.33,93179.59
19-12-2022 13:04,0.55,1.11,34.64,399,1895,29.27,37.97,93146.24
19-12-2022 13:26,1.11,1.11,34.64,399,1895,28.82,37.97,93110.69
19-12-2022 13:48,1.67,1.11,34.64,399,1895,29.12,34.73,93090.44
19-12-2022 14:10,0.55,1.67,35.2,399,393.3333333,29.01,34.89,93047.34
19-12-2022 14:32,1.11,1.67,35.2,399,393.3333333,29.5,33.23,93039.15
19-12-2022 14:54,1.67,1.67,35.2,399,393.3333333,29.64,31.52,93003.24
19-12-2022 15:16,0.55,1.67,35.2,398,433,29.06,33.56,92987.9
19-12-2022 15:38,1.11,1.67,35.2,399,433,28.77,33.73,92971.34
19-12-2022 16:00,0.55,1.11,34.64,398,9328.333333,27.05,37.56,92971.19
19-12-2022 16:22,1.11,1.11,34.64,397,9328.333333,26.6,40.98,92966.59
19-12-2022 16:44,1.67,1.11,34.64,397,9328.333333,25.85,42.85,92972.15
19-12-2022 17:06,0.55,1.67,35.2,397,3135.333333,25,44.95,92976.14
19-12-2022 17:28,1.11,1.67,35.2,398,3135.333333,24.09,47.7,92995.92
19-12-2022 17:50,1.67,1.67,35.2,397,3135.333333,22.92,50.39,93015.8
19-12-2022 18:12,0.55,1.67,35.2,397,14.66666667,21.54,55.39,93039.51
19-12-2022 18:34,1.11,1.67,35.2,397,14.66666667,20.63,55.96,93085.36
19-12-2022 18:56,1.67,1.67,35.2,397,14.66666667,20.13,56.28,93118.3
19-12-2022 19:18,0.55,1.67,35.2,397,2.5,19.62,58.62,93167.34
19-12-2022 19:40,1.11,1.67,35.2,397,2.5,19.35,57.81,93205.01
19-12-2022 20:02,0.55,1.11,34.64,397,2,18.98,56.39,93241.26
19-12-2022 20:24,1.11,1.11,34.64,397,2,18.12,59.49,93268.12
19-12-2022 20:46,1.67,1.11,34.64,397,2,18.21,59.3,93293.07
