ttime,pm1,pm2,pm3,am,sm,st,lum
23-11-2022 20:36,1.11,1.67,38.55,0,570,26.56,1
23-11-2022 20:56,1.67,1.67,38.55,0.8,571,26.56,1
23-11-2022 21:16,0.55,1.67,38.55,0,571,26.56,1
23-11-2022 21:36,1.11,1.67,38.55,0,571,26.56,1
23-11-2022 21:56,1.67,1.67,38.55,0,569,26.55,1
23-11-2022 22:16,0.55,1.67,38.55,0,569,26.55,1
23-11-2022 22:36,1.11,1.67,38.55,0,569,26.53,1
23-11-2022 22:56,1.67,1.67,38.55,0,568,26.51,1
23-11-2022 23:16,0.55,1.67,38.55,0,568,26.49,1
23-11-2022 23:36,1.11,1.67,38.55,0,568,26.48,1
23-11-2022 23:56,1.67,1.67,38.55,0,568,26.46,1
24-11-2022 00:16,0.55,1.67,38.55,0,567,26.43,1
24-11-2022 00:36,1.11,1.67,38.55,0,566,26.42,1
24-11-2022 00:56,1.67,1.67,38.55,0,566,26.39,1
24-11-2022 01:16,0.55,1.67,38.55,0,566,26.37,1
24-11-2022 01:36,1.11,1.67,38.55,0,565,26.35,1
24-11-2022 01:56,1.67,1.67,38.55,0.8,565,26.31,1
24-11-2022 02:16,0.55,1.67,38.55,0,565,26.29,1
24-11-2022 02:36,1.11,1.67,38.55,0,564,26.26,1
24-11-2022 02:56,1.67,1.67,38.55,0,564,26.23,1
24-11-2022 03:16,0.55,1.67,38.55,0,563,26.2,1
24-11-2022 03:36,1.11,1.67,38.55,0,562,26.17,1
24-11-2022 03:56,1.67,1.67,38.55,0,562,26.14,1
24-11-2022 04:16,0.55,1.67,38.55,0,562,26.11,1
24-11-2022 04:36,1.11,1.67,38.55,0,562,26.07,1
24-11-2022 04:56,1.67,1.67,38.55,0,562,26.04,1
24-11-2022 05:16,0.55,1.67,38.55,0,562,26,1
24-11-2022 05:36,1.11,1.67,38.55,0,561,25.97,1
24-11-2022 05:56,1.67,1.67,38.55,0,561,25.93,1
24-11-2022 06:16,0.55,1.67,38.55,0.8,560,25.9,11
24-11-2022 06:36,1.11,1.67,38.55,0,559,25.86,446
24-11-2022 06:56,1.67,1.67,38.55,0,560,25.83,2526
24-11-2022 07:16,0.55,1.67,38.55,0,560,25.79,6461
24-11-2022 07:36,1.11,1.67,38.55,0.8,560,25.76,12100
24-11-2022 07:56,1.67,1.67,38.55,0,560,25.73,14595
24-11-2022 08:16,0.55,1.67,38.55,1.6,562,25.69,546
24-11-2022 08:36,1.11,1.67,38.55,4.8,564,25.67,384
24-11-2022 08:56,1.67,1.67,38.55,2.4,564,25.64,384
24-11-2022 09:16,0.55,1.67,38.55,5.6,564,25.61,384
24-11-2022 09:36,1.11,1.67,38.55,6.4,564,25.58,384
24-11-2022 09:56,1.67,1.67,38.55,5.6,563,25.55,13130
24-11-2022 10:16,0.55,1.67,38.55,6.4,562,25.53,384
24-11-2022 10:36,1.11,1.67,38.55,4.8,562,25.5,384
24-11-2022 10:56,1.67,1.67,38.55,5.6,562,25.49,449
24-11-2022 11:16,0.55,1.67,38.55,5.6,564,25.49,560
24-11-2022 11:36,1.11,1.67,38.55,5.6,564,25.49,608
24-11-2022 12:16,0.55,1.67,38.55,8,563,25.51,4452
24-11-2022 12:36,1.11,1.67,38.55,4.8,564,25.53,12514
24-11-2022 12:56,1.67,1.67,38.55,3.2,564,25.55,8963
24-11-2022 13:36,1.11,1.67,38.55,5.6,563,25.63,7192
24-11-2022 13:56,1.67,1.67,38.55,2.4,564,25.67,10541
24-11-2022 14:16,0.55,1.67,38.55,2.4,563,25.73,12890
24-11-2022 14:36,1.11,1.67,38.55,7.2,564,25.79,13200
24-11-2022 14:56,1.67,1.67,38.55,3.2,563,25.85,12086
24-11-2022 15:16,0.55,1.67,38.55,0.8,563,25.92,7624
24-11-2022 15:36,1.11,1.67,38.55,2.4,564,25.98,9654
24-11-2022 15:56,1.67,1.67,38.55,4.8,564,26.05,5232
24-11-2022 16:16,0.55,1.67,38.55,0.8,564,26.11,6673
24-11-2022 16:36,1.11,1.67,38.55,4,564,26.17,5053
24-11-2022 16:56,1.67,1.67,38.55,0.8,565,26.24,3389
24-11-2022 17:16,0.55,1.67,38.55,0,566,26.29,1489
24-11-2022 17:56,1.67,1.67,38.55,0,566,26.39,112
24-11-2022 18:16,0.55,1.67,38.55,0,565,26.43,2
24-11-2022 18:36,1.11,1.67,38.55,0,564,26.47,1
24-11-2022 18:56,1.67,1.67,38.55,0,564,26.5,1
24-11-2022 19:16,0.55,1.67,38.55,0,564,26.53,1
24-11-2022 19:36,1.11,1.67,38.55,0,564,26.55,1
24-11-2022 19:56,1.67,1.67,38.55,0,564,26.57,1
24-11-2022 20:16,0.55,1.67,38.55,0,563,26.59,1
24-11-2022 20:36,1.11,1.67,38.55,0,562,26.6,1
24-11-2022 20:56,1.67,1.67,38.55,4,562,26.6,1
24-11-2022 21:16,0.55,1.67,38.55,0,562,26.61,1
24-11-2022 21:36,1.11,1.67,38.55,1.6,562,26.6,1
24-11-2022 21:56,1.67,1.67,38.55,2.4,562,26.6,1
24-11-2022 22:16,0.55,1.67,38.55,0,562,26.59,1
24-11-2022 22:36,1.11,1.67,38.55,0.8,562,26.58,1
24-11-2022 22:56,1.67,1.67,38.55,0,561,26.57,1
24-11-2022 23:16,0.55,1.67,38.55,0.8,561,26.55,1
24-11-2022 23:36,1.11,1.67,38.55,0,561,26.54,1
24-11-2022 23:56,1.67,1.67,38.55,0,561,26.53,1
25-11-2022 00:16,0.55,1.67,38.55,0,561,26.51,1
25-11-2022 00:36,1.11,1.67,38.55,0,561,26.49,1
25-11-2022 00:56,1.67,1.67,38.55,0,560,26.47,1
25-11-2022 01:16,0.55,1.67,38.55,0,560,26.45,1
25-11-2022 01:36,1.11,1.67,38.55,0,560,26.43,1
25-11-2022 01:56,1.67,1.67,38.55,0,559,26.42,1
25-11-2022 02:16,0.55,1.67,38.55,0.8,559,26.39,1
25-11-2022 02:36,1.11,1.67,38.55,0,559,26.36,1
25-11-2022 02:56,1.67,1.67,38.55,0,558,26.35,1
25-11-2022 03:16,0.55,1.67,38.55,0,559,26.32,1
25-11-2022 03:36,1.11,1.67,38.55,0.8,559,26.3,1
25-11-2022 03:56,1.67,1.67,38.55,0.8,557,26.28,1
25-11-2022 04:16,0.55,1.67,38.55,4,557,26.25,1
25-11-2022 04:36,1.11,1.67,38.55,0,558,26.23,1
25-11-2022 04:56,1.67,1.67,38.55,0,557,26.2,1
25-11-2022 05:16,0.55,1.67,38.55,0,557,26.17,1
25-11-2022 05:36,1.11,1.67,38.55,0,556,26.14,1
25-11-2022 05:56,1.67,1.67,38.55,0,556,26.11,1
25-11-2022 06:16,0.55,1.67,38.55,0,556,26.09,12
25-11-2022 06:36,1.11,1.67,38.55,0,556,26.06,551
25-11-2022 06:56,1.67,1.67,38.55,1.6,556,26.03,2861
25-11-2022 07:16,0.55,1.67,38.55,0,556,26,9344
25-11-2022 07:36,1.11,1.67,38.55,3.2,557,25.98,11038
25-11-2022 07:56,1.67,1.67,38.55,6.4,557,25.95,13828
25-11-2022 08:16,0.55,1.67,38.55,4,557,25.92,384
25-11-2022 08:36,1.11,1.67,38.55,4.8,557,25.9,384
25-11-2022 08:56,1.67,1.67,38.55,4.8,560,25.88,384
25-11-2022 09:16,0.55,1.67,38.55,6.4,560,25.86,384
25-11-2022 09:36,1.11,1.67,38.55,2.4,560,25.84,384
25-11-2022 09:56,1.67,1.67,38.55,2.4,561,25.8,15628
25-11-2022 10:16,0.55,1.67,38.55,4,559,25.78,17588
25-11-2022 10:36,1.11,1.67,38.55,1.6,559,25.76,16789
25-11-2022 11:16,0.55,1.67,38.55,3.2,561,25.75,17821
25-11-2022 11:36,1.11,1.67,38.55,7.2,561,25.76,586
25-11-2022 11:56,1.67,1.67,38.55,5.6,563,25.77,584
25-11-2022 12:36,1.11,1.67,38.55,4.8,561,25.81,4202
25-11-2022 13:16,0.55,1.67,38.55,8,562,25.87,9136
25-11-2022 14:16,0.55,1.67,38.55,0,562,26.02,8521
25-11-2022 14:36,1.11,1.67,38.55,1.6,562,26.08,7569
25-11-2022 14:56,1.67,1.67,38.55,1.6,562,26.15,8228
25-11-2022 15:16,0.55,1.67,38.55,1.6,563,26.23,9075
25-11-2022 15:36,1.11,1.67,38.55,2.4,563,26.3,7013
25-11-2022 15:56,1.67,1.67,38.55,4.8,562,26.36,5414
25-11-2022 16:16,0.55,1.67,38.55,1.6,562,26.43,8108
25-11-2022 16:36,1.11,1.67,38.55,3.2,563,26.49,3830
25-11-2022 16:56,1.67,1.67,38.55,0,562,26.55,3260
25-11-2022 17:16,0.55,1.67,38.55,0,562,26.59,2418
25-11-2022 17:36,1.11,1.67,38.55,0,562,26.64,1172
25-11-2022 17:56,1.67,1.67,38.55,0.8,561,26.68,192
25-11-2022 18:16,0.55,1.67,38.55,0,561,26.72,4
25-11-2022 18:36,1.11,1.67,38.55,0,560,26.74,1
25-11-2022 18:56,1.67,1.67,38.55,0,560,26.77,1
25-11-2022 19:16,0.55,1.67,38.55,0,559,26.8,1
25-11-2022 19:36,1.11,1.67,38.55,0,559,26.81,1
25-11-2022 19:56,1.67,1.67,38.55,0,559,26.82,1
25-11-2022 20:16,0.55,1.67,38.55,0,559,26.83,1
25-11-2022 20:36,1.11,1.67,38.55,0,558,26.83,1
25-11-2022 20:56,1.67,1.67,38.55,0,557,26.83,1
25-11-2022 21:16,0.55,1.67,38.55,0,557,26.82,1
25-11-2022 21:36,1.11,1.67,38.55,0,557,26.81,1
25-11-2022 21:56,1.67,1.67,38.55,0,557,26.81,1
25-11-2022 22:16,0.55,1.67,38.55,0,557,26.79,1
25-11-2022 22:36,1.11,1.67,38.55,0,557,26.77,1
25-11-2022 22:56,1.67,1.67,38.55,0,556,26.74,1
25-11-2022 23:16,0.55,1.67,38.55,0,556,26.72,1
25-11-2022 23:36,1.11,1.67,38.55,0,556,26.69,1
25-11-2022 23:56,1.67,1.67,38.55,0,556,26.67,1
26-11-2022 00:16,0.55,1.67,38.55,0,556,26.64,1
26-11-2022 00:36,1.11,1.67,38.55,0,556,26.61,1
26-11-2022 00:56,1.67,1.67,38.55,0,555,26.57,1
26-11-2022 01:16,0.55,1.67,38.55,0,555,26.55,1
26-11-2022 01:36,1.11,1.67,38.55,0,554,26.51,1
26-11-2022 01:56,1.67,1.67,38.55,0,554,26.48,1
26-11-2022 02:16,0.55,1.67,38.55,0,554,26.44,1
26-11-2022 02:36,1.11,1.67,38.55,0,554,26.41,1
26-11-2022 02:56,1.67,1.67,38.55,0,554,26.37,1
26-11-2022 03:16,0.55,1.67,38.55,0,554,26.34,1
26-11-2022 03:36,1.11,1.67,38.55,0,554,26.3,1
26-11-2022 03:56,1.67,1.67,38.55,0,554,26.26,1
26-11-2022 04:16,0.55,1.67,38.55,0,554,26.23,1
26-11-2022 04:36,1.11,1.67,38.55,0,554,26.19,1
26-11-2022 04:56,1.67,1.67,38.55,0,554,26.16,1
26-11-2022 05:16,0.55,1.67,38.55,0,553,26.12,1
26-11-2022 05:36,1.11,1.67,38.55,0,553,26.1,1
26-11-2022 05:56,1.67,1.67,38.55,0,554,26.06,1
26-11-2022 06:16,0.55,1.67,38.55,0,554,26.03,7
26-11-2022 06:36,1.11,1.67,38.55,0,552,26,452
26-11-2022 06:56,1.67,1.67,38.55,0,553,25.97,2540
26-11-2022 07:16,0.55,1.67,38.55,0,552,25.94,6931
26-11-2022 07:36,1.11,1.67,38.55,0,553,25.92,12774
26-11-2022 07:56,1.67,1.67,38.55,0,554,25.9,17195
26-11-2022 08:16,0.55,1.67,38.55,0.8,556,25.88,633
26-11-2022 08:36,1.11,1.67,38.55,2.4,556,25.86,384
26-11-2022 08:56,1.67,1.67,38.55,4,557,25.84,384
26-11-2022 09:36,1.11,1.67,38.55,5.6,557,25.8,384
26-11-2022 09:56,1.67,1.67,38.55,8,557,25.78,384
26-11-2022 10:16,0.55,1.67,38.55,7.2,557,25.76,18445
26-11-2022 10:36,1.11,1.67,38.55,2.4,557,25.75,17879
26-11-2022 10:56,1.67,1.67,38.55,5.6,559,25.74,19288
26-11-2022 11:16,0.55,1.67,38.55,2.4,559,25.74,576
26-11-2022 11:36,1.11,1.67,38.55,0.8,559,25.76,2323
26-11-2022 11:56,1.67,1.67,38.55,5.6,559,25.77,15158
26-11-2022 12:16,0.55,1.67,38.55,3.2,558,25.8,9652
26-11-2022 12:36,1.11,1.67,38.55,4.8,558,25.84,10744
26-11-2022 12:56,1.67,1.67,38.55,5.6,558,25.88,7781
26-11-2022 13:16,0.55,1.67,38.55,3.2,558,25.92,10395
26-11-2022 13:36,1.11,1.67,38.55,4.8,557,25.98,13533
26-11-2022 13:56,1.67,1.67,38.55,1.6,558,26.05,14409
26-11-2022 14:16,0.55,1.67,38.55,0.8,558,26.12,11528
26-11-2022 14:36,1.11,1.67,38.55,1.6,558,26.21,11323
26-11-2022 14:56,1.67,1.67,38.55,3.2,558,26.3,11983
26-11-2022 15:36,1.11,1.67,38.55,4,559,26.47,8457
26-11-2022 15:56,1.67,1.67,38.55,2.4,559,26.54,7755
26-11-2022 16:16,0.55,1.67,38.55,0,559,26.62,5945
26-11-2022 16:36,1.11,1.67,38.55,1.6,558,26.69,4212
26-11-2022 16:56,1.67,1.67,38.55,0,557,26.76,3773
26-11-2022 17:36,1.11,1.67,38.55,0,556,26.89,1182
26-11-2022 17:56,1.67,1.67,38.55,0,556,26.95,228
26-11-2022 18:16,0.55,1.67,38.55,0,555,27,4
26-11-2022 18:36,1.11,1.67,38.55,0,554,27.05,1
26-11-2022 18:56,1.67,1.67,38.55,0,554,27.09,1
26-11-2022 19:16,0.55,1.67,38.55,0,553,27.13,1
26-11-2022 19:36,1.11,1.67,38.55,0,554,27.16,1
26-11-2022 19:56,1.67,1.67,38.55,0,552,27.19,1
26-11-2022 20:16,0.55,1.67,38.55,0,552,27.2,1
26-11-2022 20:36,1.11,1.67,38.55,0,552,27.21,1
26-11-2022 20:56,1.67,1.67,38.55,0,552,27.22,1
26-11-2022 21:16,0.55,1.67,38.55,0,552,27.22,1
26-11-2022 21:36,1.11,1.67,38.55,0,552,27.22,1
26-11-2022 21:56,1.67,1.67,38.55,0,551,27.21,1
26-11-2022 22:16,0.55,1.67,38.55,0,552,27.2,1
26-11-2022 22:36,1.11,1.67,38.55,0,552,27.19,1
26-11-2022 22:56,1.67,1.67,38.55,0,551,27.18,1
26-11-2022 23:16,0.55,1.67,38.55,0,550,27.16,1
26-11-2022 23:36,1.11,1.67,38.55,0,550,27.14,1
26-11-2022 23:56,1.67,1.67,38.55,0,550,27.13,1
27-11-2022 00:16,0.55,1.67,38.55,0,549,27.11,1
27-11-2022 00:36,1.11,1.67,38.55,0,549,27.09,1
27-11-2022 00:56,1.67,1.67,38.55,0,549,27.06,1
27-11-2022 01:16,0.55,1.67,38.55,0,549,27.05,1
27-11-2022 01:36,1.11,1.67,38.55,0,548,27.02,1
27-11-2022 01:56,1.67,1.67,38.55,0,548,27,1
27-11-2022 02:16,0.55,1.67,38.55,0,548,26.98,1
27-11-2022 02:36,1.11,1.67,38.55,0,548,26.95,1
27-11-2022 02:56,1.67,1.67,38.55,0,548,26.93,1
27-11-2022 03:16,0.55,1.67,38.55,0,548,26.9,1
27-11-2022 03:36,1.11,1.67,38.55,0,547,26.87,1
27-11-2022 03:56,1.67,1.67,38.55,0,548,26.85,1
27-11-2022 04:16,0.55,1.67,38.55,0,546,26.81,1
27-11-2022 04:36,1.11,1.67,38.55,0,546,26.78,1
27-11-2022 04:56,1.67,1.67,38.55,0,546,26.75,1
27-11-2022 05:16,0.55,1.67,38.55,0,546,26.72,1
27-11-2022 05:36,1.11,1.67,38.55,0,545,26.68,1
27-11-2022 05:56,1.67,1.67,38.55,0,546,26.65,1
27-11-2022 06:16,0.55,1.67,38.55,0,545,26.62,7
27-11-2022 06:36,1.11,1.67,38.55,0,545,26.59,336
27-11-2022 06:56,1.67,1.67,38.55,0,545,26.55,2083
27-11-2022 07:16,0.55,1.67,38.55,0,545,26.53,4971
27-11-2022 07:36,1.11,1.67,38.55,0,545,26.5,9883
27-11-2022 07:56,1.67,1.67,38.55,0,546,26.48,16561
27-11-2022 08:16,0.55,1.67,38.55,0,548,26.45,8134
27-11-2022 08:36,1.11,1.67,38.55,0,547,26.43,666
27-11-2022 08:56,1.67,1.67,38.55,1.6,548,26.4,3120
27-11-2022 09:16,0.55,1.67,38.55,0.8,549,26.37,384
27-11-2022 09:36,1.11,1.67,38.55,2.4,549,26.36,384
27-11-2022 09:56,1.67,1.67,38.55,0.8,549,26.32,14323
27-11-2022 11:16,0.55,1.67,38.55,3.2,549,26.27,14497
27-11-2022 11:36,1.11,1.67,38.55,2.4,550,26.27,15708
27-11-2022 11:56,1.67,1.67,38.55,1.6,550,26.28,11233
27-11-2022 12:16,0.55,1.67,38.55,0.8,550,26.29,6617
27-11-2022 12:36,1.11,1.67,38.55,0.8,550,26.31,12934
27-11-2022 12:56,1.67,1.67,38.55,1.6,550,26.34,11530
27-11-2022 13:36,1.11,1.67,38.55,4.8,550,26.42,13648
27-11-2022 13:56,1.67,1.67,38.55,1.6,550,26.46,11811
27-11-2022 14:16,0.55,1.67,38.55,2.4,550,26.5,14250
27-11-2022 14:36,1.11,1.67,38.55,0,549,26.55,12425
27-11-2022 14:56,1.67,1.67,38.55,0,549,26.61,10957
27-11-2022 15:36,1.11,1.67,38.55,0,549,26.7,9397
27-11-2022 15:56,1.67,1.67,38.55,0,550,26.76,8019
27-11-2022 16:16,0.55,1.67,38.55,0.8,549,26.81,5819
27-11-2022 16:36,1.11,1.67,38.55,1.6,548,26.86,4301
27-11-2022 16:56,1.67,1.67,38.55,0,548,26.9,3756
27-11-2022 17:16,0.55,1.67,38.55,0,548,26.94,2538
27-11-2022 17:36,1.11,1.67,38.55,0.8,547,26.98,836
27-11-2022 17:56,1.67,1.67,38.55,0,547,27.01,161
27-11-2022 18:16,0.55,1.67,38.55,0,546,27.05,3
27-11-2022 18:36,1.11,1.67,38.55,4.8,546,27.08,1
27-11-2022 18:56,1.67,1.67,38.55,1.6,545,27.11,1
27-11-2022 19:16,0.55,1.67,38.55,0,545,27.13,1
27-11-2022 19:36,1.11,1.67,38.55,0.8,546,27.15,1
27-11-2022 19:56,1.67,1.67,38.55,0.8,545,27.17,1
27-11-2022 20:16,0.55,1.67,38.55,0.8,545,27.18,1
27-11-2022 20:36,1.11,1.67,38.55,2.4,545,27.18,1
27-11-2022 20:56,1.67,1.67,38.55,2.4,545,27.18,1
27-11-2022 21:16,0.55,1.67,38.55,0.8,544,27.18,1
27-11-2022 21:36,1.11,1.67,38.55,0,544,27.18,1
27-11-2022 21:56,1.67,1.67,38.55,0.8,543,27.17,1
27-11-2022 22:16,0.55,1.67,38.55,2.4,543,27.15,1
27-11-2022 22:36,1.11,1.67,38.55,1.6,543,27.14,1
27-11-2022 22:56,1.67,1.67,38.55,1.6,543,27.13,1
27-11-2022 23:16,0.55,1.67,38.55,0,542,27.11,1
27-11-2022 23:36,1.11,1.67,38.55,0,543,27.09,1
27-11-2022 23:56,1.67,1.67,38.55,0,543,27.07,1
28-11-2022 00:16,0.55,1.67,38.55,0,543,27.06,1
28-11-2022 00:36,1.11,1.67,38.55,0,543,27.04,1
28-11-2022 00:56,1.67,1.67,38.55,0,543,27.01,1
28-11-2022 01:16,0.55,1.67,38.55,1.6,542,27,1
28-11-2022 01:36,1.11,1.67,38.55,0,542,26.97,1
28-11-2022 01:56,1.67,1.67,38.55,0,542,26.95,1
28-11-2022 02:16,0.55,1.67,38.55,0,542,26.93,1
28-11-2022 02:36,1.11,1.67,38.55,0,542,26.9,1
28-11-2022 02:56,1.67,1.67,38.55,0,542,26.88,1
28-11-2022 03:16,0.55,1.67,38.55,0,541,26.86,1
28-11-2022 03:36,1.11,1.67,38.55,0,541,26.83,1
28-11-2022 03:56,1.67,1.67,38.55,0,541,26.81,1
28-11-2022 04:16,0.55,1.67,38.55,0,541,26.79,1
28-11-2022 04:36,1.11,1.67,38.55,0,540,26.76,1
28-11-2022 04:56,1.67,1.67,38.55,0,541,26.74,1
28-11-2022 05:16,0.55,1.67,38.55,0,541,26.72,1
28-11-2022 05:36,1.11,1.67,38.55,0,539,26.68,1
28-11-2022 05:56,1.67,1.67,38.55,0,539,26.67,1
28-11-2022 06:16,0.55,1.67,38.55,0,539,26.64,3
28-11-2022 06:36,1.11,1.67,38.55,0,539,26.61,97
28-11-2022 06:56,1.67,1.67,38.55,0,539,26.59,434
28-11-2022 07:16,0.55,1.67,38.55,0,539,26.56,2259
28-11-2022 07:36,1.11,1.67,38.55,0,540,26.54,5576
28-11-2022 07:56,1.67,1.67,38.55,0,541,26.51,11784
28-11-2022 08:16,0.55,1.67,38.55,0,541,26.49,8094
28-11-2022 08:36,1.11,1.67,38.55,0,541,26.47,10007
28-11-2022 08:56,1.67,1.67,38.55,0.8,541,26.44,15168
28-11-2022 09:16,0.55,1.67,38.55,1.6,541,26.43,5395
28-11-2022 09:36,1.11,1.67,38.55,1.6,542,26.42,13836
28-11-2022 09:56,1.67,1.67,38.55,7.2,542,26.39,11188
28-11-2022 10:16,0.55,1.67,38.55,2.4,542,26.37,10609
28-11-2022 10:36,1.11,1.67,38.55,2.4,542,26.36,10264
28-11-2022 11:16,0.55,1.67,38.55,0.8,545,26.37,553
28-11-2022 11:56,1.67,1.67,38.55,3.2,546,26.38,1831
28-11-2022 12:16,0.55,1.67,38.55,1.6,546,26.39,3816
28-11-2022 12:36,1.11,1.67,38.55,2.4,546,26.4,7043
28-11-2022 12:56,1.67,1.67,38.55,1.6,546,26.42,13994
28-11-2022 13:16,0.55,1.67,38.55,1.6,545,26.43,10173
28-11-2022 13:36,1.11,1.67,38.55,1.6,545,26.47,14678
28-11-2022 13:56,1.67,1.67,38.55,3.2,545,26.5,13045
28-11-2022 14:36,1.11,1.67,38.55,1.6,543,26.6,6509
28-11-2022 14:56,1.67,1.67,38.55,4,543,26.65,8939
28-11-2022 15:16,0.55,1.67,38.55,1.6,543,26.7,9931
28-11-2022 15:36,1.11,1.67,38.55,4,543,26.76,10569
28-11-2022 15:56,1.67,1.67,38.55,2.4,543,26.81,8941
28-11-2022 16:16,0.55,1.67,38.55,0.8,543,26.86,7505
28-11-2022 16:36,1.11,1.67,38.55,0.8,543,26.9,5087
28-11-2022 16:56,1.67,1.67,38.55,1.6,542,26.95,3112
28-11-2022 17:16,0.55,1.67,38.55,1.6,542,26.99,2298
28-11-2022 17:36,1.11,1.67,38.55,1.6,542,27.03,873
28-11-2022 17:56,1.67,1.67,38.55,0.8,541,27.06,119
28-11-2022 18:16,0.55,1.67,38.55,1.6,542,27.1,2
28-11-2022 18:36,1.11,1.67,38.55,0,541,27.13,1
28-11-2022 18:56,1.67,1.67,38.55,0.8,541,27.15,1
28-11-2022 19:16,0.55,1.67,38.55,1.6,541,27.18,1
28-11-2022 19:36,1.11,1.67,38.55,1.6,540,27.19,1
28-11-2022 19:56,1.67,1.67,38.55,0.8,540,27.2,1
28-11-2022 20:16,0.55,1.67,38.55,0,540,27.22,1
28-11-2022 20:36,1.11,1.67,38.55,0,540,27.22,1
28-11-2022 20:56,1.67,1.67,38.55,0,539,27.22,1
28-11-2022 21:16,0.55,1.67,38.55,0,539,27.22,1
28-11-2022 21:36,1.11,1.67,38.55,0,539,27.21,1
28-11-2022 21:56,1.67,1.67,38.55,0,538,27.2,1
28-11-2022 22:16,0.55,1.67,38.55,0,538,27.19,1
28-11-2022 22:36,1.11,1.67,38.55,0,538,27.17,1
28-11-2022 22:56,1.67,1.67,38.55,0,538,27.15,1
28-11-2022 23:16,0.55,1.67,38.55,0,538,27.13,1
28-11-2022 23:36,1.11,1.67,38.55,0,538,27.11,1
28-11-2022 23:56,1.67,1.67,38.55,0,538,27.09,1
29-11-2022 00:16,0.55,1.67,38.55,0,537,27.06,1
29-11-2022 00:36,1.11,1.67,38.55,0,537,27.04,1
29-11-2022 00:56,1.67,1.67,38.55,0,537,27.01,1
29-11-2022 01:16,0.55,1.67,38.55,0,536,26.98,1
29-11-2022 01:36,1.11,1.67,38.55,0,536,26.95,1
29-11-2022 01:56,1.67,1.67,38.55,0,536,26.92,1
29-11-2022 02:16,0.55,1.67,38.55,0,536,26.89,1
29-11-2022 02:36,1.11,1.67,38.55,0,536,26.86,1
29-11-2022 02:56,1.67,1.67,38.55,0,536,26.82,1
29-11-2022 03:16,0.55,1.67,38.55,0,536,26.79,1
29-11-2022 03:36,1.11,1.67,38.55,0,536,26.76,1
29-11-2022 03:56,1.67,1.67,38.55,0,536,26.73,1
29-11-2022 04:16,0.55,1.67,38.55,0,535,26.69,1
29-11-2022 04:36,1.11,1.67,38.55,0,536,26.66,1
29-11-2022 04:56,1.67,1.67,38.55,0,535,26.63,1
29-11-2022 05:16,0.55,1.67,38.55,0,535,26.6,1
29-11-2022 05:36,1.11,1.67,38.55,0,535,26.56,1
29-11-2022 05:56,1.67,1.67,38.55,0,535,26.53,1
29-11-2022 06:16,0.55,1.67,38.55,0,535,26.5,5
29-11-2022 06:36,1.11,1.67,38.55,0,534,26.47,215
29-11-2022 06:56,1.67,1.67,38.55,0,534,26.43,1194
29-11-2022 07:16,0.55,1.67,38.55,0,535,26.4,3471
29-11-2022 07:36,1.11,1.67,38.55,0,535,26.37,7069
29-11-2022 07:56,1.67,1.67,38.55,0,535,26.34,10662
29-11-2022 08:16,0.55,1.67,38.55,0.8,536,26.31,13221
29-11-2022 08:36,1.11,1.67,38.55,0,537,26.29,6804
29-11-2022 08:56,1.67,1.67,38.55,2.4,537,26.25,13488
29-11-2022 09:16,0.55,1.67,38.55,2.4,537,26.23,1435
29-11-2022 09:36,1.11,1.67,38.55,5.6,538,26.2,2049
29-11-2022 09:56,1.67,1.67,38.55,3.2,538,26.18,556
29-11-2022 10:16,0.55,1.67,38.55,4.8,539,26.17,505
29-11-2022 10:56,1.67,1.67,38.55,10.4,540,26.14,588
29-11-2022 11:56,1.67,1.67,38.55,2.4,541,26.13,5969
29-11-2022 12:56,1.67,1.67,38.55,2.4,541,26.19,8618
29-11-2022 13:16,0.55,1.67,38.55,2.4,541,26.22,17067
29-11-2022 13:36,1.11,1.67,38.55,1.6,541,26.27,13205
29-11-2022 14:36,1.11,1.67,38.55,6.4,541,26.42,12468
29-11-2022 14:56,1.67,1.67,38.55,2.4,540,26.48,9427
29-11-2022 15:16,0.55,1.67,38.55,5.6,539,26.53,8553
29-11-2022 15:36,1.11,1.67,38.55,0,539,26.59,8507
29-11-2022 15:56,1.67,1.67,38.55,1.6,539,26.65,8883
29-11-2022 16:16,0.55,1.67,38.55,0,538,26.71,7358
29-11-2022 16:36,1.11,1.67,38.55,0,538,26.77,4767
29-11-2022 16:56,1.67,1.67,38.55,0,537,26.83,3148
29-11-2022 17:16,0.55,1.67,38.55,0,536,26.87,2044
29-11-2022 17:36,1.11,1.67,38.55,0,536,26.93,914
29-11-2022 17:56,1.67,1.67,38.55,0,535,26.97,141
29-11-2022 18:16,0.55,1.67,38.55,0,535,27.01,3
29-11-2022 18:36,1.11,1.67,38.55,0,535,27.06,1
29-11-2022 18:56,1.67,1.67,38.55,0,535,27.09,1
29-11-2022 19:16,0.55,1.67,38.55,0,535,27.12,1
29-11-2022 19:36,1.11,1.67,38.55,0,534,27.14,1
29-11-2022 19:56,1.67,1.67,38.55,0,534,27.16,1
29-11-2022 20:16,0.55,1.67,38.55,1.6,534,27.18,1
29-11-2022 20:36,1.11,1.67,38.55,0,534,27.19,1
29-11-2022 20:56,1.67,1.67,38.55,0.8,534,27.19,1
29-11-2022 21:16,0.55,1.67,38.55,0.8,534,27.19,1
29-11-2022 21:36,1.11,1.67,38.55,1.6,533,27.18,1
